movieId,imdbId,tmdbId
7626,0103016,10261
7636,0105217,13937
7637,0116650,25355
7647,0105017,26670
7649,0120711,10940
7650,0063285,31965
7657,0275773,5842
7669,0112130,164721
7697,0050861,24012
7698,0078966,988
7700,0046268,204
7701,0100050,9356
7702,0037536,32430
7704,0090927,16113
7705,0045012,33575
7706,0020640,13913
7707,0102011,17956
7708,0061391,18209
7713,0034587,25508
7714,0061439,18978
7716,0087635,27171
7719,0056943,29486
7720,0073012,12310
7725,0110725,9624
7727,0087951,37296
7728,0038854,25736
7730,0107529,25389
7743,0089114,9872
7745,0107617,19552
7748,0059592,2786
7749,0062480,8075
7751,0033105,50271
7756,0029850,10235
7757,0057197,11533
7762,0080297,140207
7766,0050613,3777
7770,0100813,26612
7771,0057831,10604
7772,0039066,44098
7773,0288439,16876
7781,0096321,77780
7782,0108171,9545
7785,0259072,29270
7786,0187859,28030
7791,0099850,11060
7792,0071970,17365
7802,0080120,11474
7809,0162625,49320
7810,0146455,10916
7811,0146247,10921
7812,0121804,10941
7815,0092117,24798
7817,0070948,4923
7818,0054279,36741
7820,0053976,11656
7822,0046085,25009
7826,0039808,40092
7827,0284978,10133
7828,0049652,82838
7831,0031047,14589
7832,0037365,14594
7833,0034172,14590
7834,0027260,14588
7835,0039853,14595
7836,0066580,9459
7837,0094596,465
7839,0033852,20644
7840,0031398,24965
7841,0287839,192936
7842,0142032,876
7844,0106936,17653
7845,0114720,11069
7846,0259685,10829
7879,0300274,57946
7881,0023694,26860
7883,0036027,27130
7887,0068364,54396
7888,0061791,22682
7889,0070518,11577
7890,0051849,42402
7894,0067140,336
7895,0071249,11942
7896,0056412,36206
7897,0065446,23330
7898,0068786,5927
7899,0072913,49636
7901,0057128,30137
7916,0052847,43096
7917,0063808,42688
7918,0102116,25598
7919,0040979,25858
7920,0075936,14262
7924,0041699,30368
7925,0051808,1059
7926,0057565,12493
7932,0235327,14273
7933,0038777,26940
7934,0086637,11030
7937,0057611,11506
7941,0048641,11700
7943,0038669,14638
7944,0058404,14703
7946,0062185,3547
7947,0088322,41089
7948,0080140,42179
7949,0073918,28415
7976,0209077,7090
7979,0064689,42632
7980,0075784,5902
7981,0338564,10775
7982,0365376,4552
7983,0087003,12762
7988,0120199,10690
7990,0079813,26326
7991,0072856,13282
8008,0046807,18283
8009,0051911,33731
8010,0105159,13823
8012,0199683,4291
8014,0374546,113
8015,0064806,28476
8016,0068638,5916
8019,0308379,12205
8025,0124207,46187
8033,0060522,3001
8037,0116015,105130
8039,0065051,11574
8041,0105103,62383
8042,0070379,203
8044,0023042,29740
8045,0093137,10652
8056,0060490,26268
8068,0055910,43001
8093,0192657,10355
8094,0047849,14554
8119,0090888,15392
8123,0093913,42013
8125,0018455,631
8126,0057495,25504
8128,0092593,1786
8130,0189553,45042
8131,0243508,210937
8132,0104346,16219
8137,0054462,27545
8142,0221111,11315
8143,0048308,35987
8147,0062794,29146
8153,0049456,29592
8154,0053779,439
8157,0193253,823
8158,0102820,20289
8167,0026174,16905
8169,0092494,11548
8183,0085478,38291
8190,0057840,42791
8191,0064030,22522
8195,0053619,5165
8197,0052893,5544
8199,0046478,14696
8201,0101373,51515
8203,0060481,4781
8206,0024368,32652
8207,0069947,4909
8220,0028478,27115
8222,0069050,35280
8225,0100258,19185
8227,0031252,73194
8228,0022111,28257
8232,0032617,20643
8235,0014429,22596
8236,0049949,36786
8239,0055601,4497
8253,0079833,15371
8254,0106307,11044
8256,0024481,31526
8257,0041163,31623
8259,0077696,16214
8261,0075612,41662
8263,0041944,33738
8265,0068615,18274
8266,0087957,13763
8268,0107843,10498
8272,0065593,31675
8291,0061075,4879
8294,0049815,61048
8295,0023238,1994
8302,0021890,42814
8327,0330229,870
8330,0054152,25495
8331,0033874,26319
8332,0067805,45938
8334,0068421,15573
8335,0029192,41059
8337,0046816,10178
8338,0039192,16391
8339,0055884,42997
8340,0079116,10734
8341,0040662,10949
8360,0298148,809
8361,0319262,435
8363,0367085,12657
8364,0367790,28219
8366,0332375,13193
8367,0324197,24190
8368,0304141,673
8369,0297284,16617
8370,0363226,246
8371,0296572,2789
8372,0356634,8920
8373,0327162,9890
8376,0374900,8193
8378,0101746,26142
8379,0085461,42122
8381,0034746,27017
8385,0055100,40894
8387,0110857,11546
8395,0070291,26331
8397,0105150,41774
8401,0031022,17481
8404,0031448,27118
8405,0063759,18333
8410,0047542,18398
8422,0034946,53779
8424,0020827,80708
8425,0100129,76516
8446,0041841,18712
8448,0085354,10484
8451,0047885,26516
8456,0065889,26451
8459,0041452,28571
8462,0046963,43336
8463,0040495,62000
8464,0390521,9372
8465,0033774,41495
8477,0056119,662
8478,0095037,41799
8481,0032851,43805
8482,0037988,16559
8487,0054188,19414
8491,0042041,15794
8492,0044008,13188
8493,0100133,12651
8494,0059037,886
8501,0091209,9542
8502,0044030,17820
8503,0044760,26175
8505,0120408,20506
8506,0289944,37696
8507,0022913,136
8512,0075222,10970
8516,0038733,28162
8520,0104073,20676
8521,0022835,3019
8522,0032828,29353
8524,0047086,17761
8526,0327437,10204
8527,0319531,3515
8528,0364725,9472
8529,0362227,594
8530,0377752,8981
8531,0381707,12153
8532,0348593,1944
8533,0332280,11036
8535,0352277,15237
8536,0331525,
8537,0297753,11572
8540,0037522,19096
8542,0028772,11939
8571,0064100,26520
8573,0366943,29456
8575,0243135,24908
8576,0339230,9256
8578,0339840,8991
8580,0099851,23378
8581,0168122,3293
8582,0104810,36947
8583,0037604,54028
8584,0037865,17645
8585,0110944,10448
8586,0035272,57684
8588,0250468,14365
8589,0098437,29383
8591,0087910,10606
8596,0078163,6081
8600,0029870,13696
8604,0152930,2330
8605,0295721,2334
8607,0388473,13398
8608,0064106,2912
8609,0014341,701
8610,0086873,10631
8611,0039370,43466
8612,0036098,2202
8614,0093693,10780
8615,0023194,3484
8616,0045586,19590
8617,0053622,23724
8618,0047136,26596
8620,0056732,29264
8622,0361596,1777
8623,0093886,11584
8626,0059125,26811
8630,0120848,207625
8631,0073092,22094
8633,0087597,11884
8634,0088224,21871
8636,0316654,558
8638,0381681,80
8639,0331952,10742
8640,0349683,9477
8641,0357413,8699
8642,0368975,9893
8643,0356470,11247
8644,0343818,2048
8645,0390221,436
8650,0056196,43004
8651,0068909,45793
8656,0095468,10754
8657,0051087,30054
8658,0101004,36630
8661,0056085,11897
8662,0040491,43443
8663,0358569,54300
8665,0372183,2502
8666,0327554,314
8667,0359423,18923
8668,0125766,146373
8670,0023563,12206
8675,0050356,15876
8684,0049902,15244
8689,0100602,20876
8690,0069280,24559
8692,0035530,43786
8694,0035583,43787
8695,0039169,27437
8696,0069822,40374
8698,0099292,41925
8700,0035799,22871
8709,0097530,27307
8710,0104812,36709
8711,0040613,32294
8712,0029284,41463
8720,0103007,53287
8722,0086494,32644
8724,0057091,1040
8725,0064381,42604
8726,0062153,24214
8727,0072848,5122
8731,0044926,10910
8732,0092637,17238
8734,0041604,26814
8738,0055572,31522
8739,0056215,47796
8740,0050330,26893
8741,0107999,69035
8746,0328031,21619
8748,0057171,42801
8749,0101428,12627
8750,0083611,86404
8751,0042530,18671
8752,0041859,17218
8754,0064840,5179
8755,0173772,53198
8765,0035432,16703
8767,0040160,19974
8768,0041268,22112
8769,0079152,4201
8771,0039017,20408
8772,0059749,13580
8773,0035317,18706
8774,0038259,34327
8775,0055871,43013
8779,0310778,14652
8781,0368008,14462
8783,0368447,6947
8784,0333766,401
8785,0043313,50247
8786,0030643,46326
8787,0061094,35780
8790,0286921,23750
8793,0250638,25536
8796,0060438,17768
8798,0369339,1538
8799,0361841,14846
8800,0345061,2577
8805,0262246,16606
8807,0366551,11282
8808,0368933,11130
8809,0337960,14389
8810,0370263,395
8811,0403703,11052
8813,0361309,23601
8814,0364751,10762
8815,0204313,11026
8825,0092744,40087
8826,0220726,46831
8827,0083652,20120
8828,0057997,22543
8830,0366174,11237
8831,0324127,8080
8833,0241025,11632
8835,0338325,15644
8836,0324554,11208
8838,0071115,16153
8841,0362129,32298
8848,0046521,12548
8852,0059399,11387
8860,0337921,9759
8861,0318627,1577
8862,0362526,14198
8865,0346156,5137
8866,0360201,11823
8867,0348529,2003
8868,0338097,18804
8869,0361620,13969
8870,0356618,10145
8871,0357054,26486
8872,0365125,13702
8873,0318462,1653
8874,0365748,747
8876,0052631,84655
8879,0071877,4176
8880,0089560,11177
8882,0062755,26690
8883,0081031,35101
8884,0089543,10905
8885,0076683,18196
8886,0070622,70345
8887,0105811,88174
8905,0103594,1492
8906,0078935,8689
8907,0307453,10555
8908,0349710,11128
8910,0356721,1599
8912,0316732,11045
8913,0384810,15503
8914,0390384,14337
8915,0368658,26108
8916,0358135,4380
8917,0372588,3989
8919,0380609,25313
8920,0046874,2438
8921,0048563,65550
8923,0080009,11121
8928,0061655,3053
8932,0071675,28153
8933,0090985,18499
8934,0103783,36616
8937,0390022,13416
8938,0390538,1435
8939,0364343,11099
8943,0340012,18701
8946,0252028,15566
8947,0391198,1970
8948,0375173,8849
8949,0375063,9675
8950,0361862,4553
8951,0383694,11109
8955,0360130,16131
8956,0375735,9391
8957,0387564,176
8958,0350258,1677
8959,0337876,10740
8961,0317705,9806
8963,0273689,12777
8965,0338348,5255
8966,0362269,11184
8967,0387575,11249
8968,0367479,10589
8969,0317198,9801
8970,0308644,866
8972,0368891,2059
8973,0275491,140
8974,0345950,11836
8977,0346491,1966
8978,0388419,13673
8981,0376541,2288
8982,0327919,15397
8983,0385004,9550
8984,0349903,163
8985,0359013,36648
8989,0051516,41253
8994,0055069,28333
8998,0072272,33740
8999,0075323,74719
9002,0048937,42668
9004,0088979,16248
9005,0106912,15613
9008,0032635,28421
9010,0364517,8424
9011,0040705,32558
9014,0037280,42401
9018,0391024,18889
25736,0011130,3016
25746,0014142,18987
25748,0014972,27511
25750,0015324,992
25753,0015881,1405
25755,0016220,964
25762,0018528,27503
25763,0018737,905
25764,0018742,31411
25766,0018806,3061
25769,0019421,25768
25771,0020530,626
25773,0021079,27899
25775,0021730,42816
25777,0022158,13911
25778,0022208,51394
25783,0022827,3574
25786,0023293,31592
25788,0023427,877
25789,0023458,875
25793,0023649,779
25795,0023948,39130
25796,0024055,28046
25797,0024069,31511
25800,0024240,43130
25801,0024548,43595
25803,0024727,43148
25805,0024844,43904
25807,0024894,24106
25810,0025423,46910
25812,0025748,22614
25818,0026529,43896
25819,0026685,28910
25822,0027194,27970
25825,0027652,14615
25826,0027884,31773
25827,0027996,24807
25828,0028096,17030
25830,0028249,31548
25831,0028356,54569
25832,0028505,38721
25833,0028683,43874
25834,0028691,16515
25835,0028773,27973
25839,0029322,37650
25840,0029442,43867
25841,0029604,43864
25842,0029682,23101
25846,0030044,46688
25850,0030241,16274
25852,0031359,55207
25855,0031867,37698
25856,0032145,3084
25859,0032181,43806
25860,0032273,55604
25865,0032701,17801
25866,0033028,26201
25868,0033373,29884
25869,0033654,45978
25870,0033712,38914
25874,0033945,28789
25875,0034274,43799
25878,0034428,18790
25879,0034449,37036
25884,0035100,97648
25886,0035238,22387
25888,0035608,23051
25891,0035979,18727
25894,0036174,47352
25898,0036506,41391
25899,0036723,21622
25900,0036733,28436
25903,0037055,35006
25904,0037075,21451
25905,0037077,42879
25906,0037094,43307
25908,0037166,18229
25911,0037469,17136
25913,0037820,30348
25916,0038160,18771
25918,0038190,30177
25919,0038338,41020
25920,0038369,16090
25922,0038461,25502
25923,0038574,14320
25924,0038622,26701
25927,0038991,20246
25929,0039661,19169
25930,0039677,43461
25932,0039926,27448
25936,0040142,43452
25937,0040308,29380
25938,0040369,37347
25940,0040525,3766
25941,0040536,946
25943,0040636,20482
25945,0040872,44190
25947,0040919,33115
25950,0041158,29885
25952,0041587,45578
25954,0041719,4558
25961,0042531,17409
25962,0042646,43388
25963,0042804,800
25971,0044486,43358
25972,0044502,24003
25975,0045112,43364
25993,0047203,13457
25994,0047443,23620
25995,0047444,31372
25996,0047522,3111
25998,0047580,41503
25999,0047677,28696
26000,0047944,94123
26002,0048393,44026
26003,0048434,803
26005,0048579,31374
26007,0048752,36439
26010,0049055,28100
26012,0049710,31378
26021,0050556,15697
26034,0051845,56156
26038,0052278,43137
26043,0052365,42661
26044,0052543,43051
26051,0053131,27029
26052,0053168,690
26055,0053390,46918
26056,0053462,43111
26064,0054460,31589
26074,0055278,33710
26078,0055728,17185
26082,0056058,14537
26084,0056262,13671
26085,0056264,11085
26094,0056736,21135
26095,0056905,52705
26101,0057298,15263
26104,0057334,751
26110,0057809,37684
26111,0057877,15421
26112,0057879,166607
26113,0057883,37315
26116,0058213,10299
26119,0058390,26031
26122,0058430,3763
26124,0058530,7348
26128,0058743,23574
26131,0058946,17295
26133,0059026,13187
26134,0059127,17102
26141,0059410,16303
26147,0059798,42731
26148,0059825,3482
26150,0060107,895
26151,0060138,20108
26152,0060153,2661
26155,0060588,29710
26157,0060666,22293
26158,0060802,789
26159,0061101,45706
26163,0061589,135
26169,0061882,17905
26170,0061955,4191
26171,0062136,10227
26172,0062138,26039
26177,0062380,26204
26178,0062407,5767
26180,0062425,42713
26181,0062472,27277
26191,0063426,42634
26198,0063829,27983
26199,0064002,5638
26207,0064573,38096
26208,0064612,48831
26210,0064638,1846
26220,0065555,31672
26222,0065649,33205
26225,0065772,2860
26231,0066214,26606
26237,0066601,2998
26240,0066819,31906
26241,0066993,31767
26242,0067023,839
26245,0067144,36194
26246,0067277,16328
26247,0067333,42500
26249,0067355,9394
26253,0067483,38646
26256,0067809,18287
26258,0067866,13041
26259,0067919,40732
26265,0068503,18250
26268,0068655,12089
26269,0068815,41471
26271,0068828,23148
26277,0069282,87417
26283,0069865,27331
26285,0069945,1410
26290,0070046,29142
26294,0070215,9474
26301,0070640,38714
26302,0070643,31587
26303,0070698,22307
26306,0070791,28498
26309,0070895,25473
26312,0071260,118121
26313,0071269,32044
26314,0071282,62761
26317,0071464,24402
26318,0071487,5558
26323,0071583,27977
26324,0071598,42448
26325,0071604,42449
26326,0071615,8327
26334,0072274,31656
26338,0072826,5618
26342,0072973,1835
26344,0073018,10711
26345,0073075,19740
26346,0073114,1829
26347,0073179,43430
26349,0073453,32042
26350,0073580,9652
26359,0074084,3870
26360,0074152,1660
26365,0074559,10640
26366,0074605,33324
26371,0074906,42252
26375,0075223,11558
26383,0075931,18775
26386,0076141,12535
26387,0076155,1421
26391,0076451,12637
26393,0076740,38985
26394,0076843,61280
26399,0077559,13481
26400,0077598,24998
26403,0077687,1362
26409,0078062,98851
26414,0078481,45695
26416,0078850,42165
26422,0079261,10654
26425,0079336,19827
26435,0079948,54663
26444,0081874,64353
26453,0083480,149645
26462,0085210,13633
26464,0085255,6341
26467,0085404,7012
26470,0085450,23096
26471,0085474,15251
26472,0085482,17435
26476,0085933,11948
26479,0086112,15716
26485,0086216,232
26487,0086355,30707
26489,0086374,47892
26491,0086450,22998
26492,0086491,15301
26493,0086543,29140
26494,0086589,28054
26495,0086618,11609
26497,0086904,31939
26501,0087054,42086
26505,0087072,30278
26512,0087414,19621
26513,0087451,10179
26524,0088275,33138
26528,0088727,17663
26538,0088960,41243
26547,0089374,9056
26550,0089603,27064
26555,0090056,9080
26558,0090094,18502
26562,0090319,16082
26564,0090557,14670
26565,0090667,9318
26566,0090713,30653
26567,0090856,26555
26582,0091981,36677
26585,0092263,11471
26587,0092337,
26603,0093777,8852
26606,0093978,30421
26608,0094056,60631
26612,0094357,18305
26614,0094791,8677
26622,0095050,49314
26629,0095444,16296
26630,0095655,13192
26634,0095827,116345
26647,0096464,41949
26649,0096639,13057
26662,0097814,16859
26663,0097904,38695
26680,0099329,9768
26681,0099426,11909
26684,0099611,27274
26686,0099654,10485
26688,0099739,9569
26689,0099747,22189
26691,0099818,7975
26693,0099864,2670
26694,0099902,41821
26695,0099951,21344
26698,0100224,31597
26700,0100280,11131
26701,0100339,14571
26703,0100491,59058
26704,0100685,1662
26712,0101254,20562
26713,0101258,18311
26717,0101420,1483
26726,0101786,25330
26728,0101984,22423
26729,0102015,4539
26731,0102048,22828
26734,0102220,31696
26737,0102307,36351
26744,0102590,39233
26745,0102609,6463
26746,0102614,14362
26749,0102722,5048
26750,0102744,9588
26751,0102817,41792
26755,0102984,21338
26758,0103110,41804
26774,0104511,27381
26776,0104652,11621
26782,0104802,40082
26784,0105001,36288
26788,0105197,38143
26791,0105391,31962
26796,0105682,48150
26810,0106341,14135
26812,0106356,27678
26819,0106950,12088
26838,0108170,12664
26840,0108188,7500
26841,0108207,20339
26843,0108334,5187
26854,0109552,18998
26865,0110200,17809
26870,0110442,11067
26875,0110917,19223
26901,0113617,30718
26903,0113824,37797
26913,0114563,12613
26925,0115819,13063
26928,0115940,37563
26934,0116426,41343
26937,0116671,27318
26947,0117407,2061
26948,0117496,11210
26965,0118760,16992
26973,0119227,9092
26974,0119237,18415
26982,0119657,44641
27002,0120570,30983
27005,0120714,19846
27006,0120801,50008
27020,0123865,14533
27032,0127357,8697
27033,0127392,22140
27040,0131566,21039
27044,0133643,19850
27046,0133985,17263
27064,0143127,15805
27067,0144550,14439
27073,0145547,13428
27075,0146402,11508
27095,0156610,47060
27109,0158714,2487
27114,0159784,10429
27136,0165303,5511
27155,0169590,17074
27156,0169858,18491
27166,0174330,33491
27192,0183678,9011
27193,0183869,2332
27212,0191996,18394
27216,0195855,38203
27217,0195909,19362
27251,0207275,110147
27266,0212712,844
27309,0231971,20160
27311,0233298,16234
27317,0235198,11075
27327,0239641,10706
27328,0239655,36246
27338,0242527,467
27340,0242888,25988
27347,0243931,26014
27351,0244870,11366
27366,0249241,23160
27368,0250223,2899
27373,0250934,20536
27376,0251447,3577
27392,0258100,14923
27397,0260991,2440
27402,0264508,10836
27408,0265651,10955
27416,0269389,10978
27432,0273108,41714
27434,0273517,11056
27441,0275230,919
27450,0276830,10046
27456,0280105,45538
27473,0283877,10726
27477,0284457,35110
27478,0284837,9298
27482,0285492,437
27488,0286152,14809
27491,0286751,27324
27497,0287535,35583
27515,0291032,2111
27523,0293715,11178
27524,0294594,10943
27528,0295682,23305
27537,0298482,10981
27544,0299213,30839
27563,0304262,16184
27564,0304678,53244
27584,0308152,11427
27592,0310775,4689
27608,0314063,5552
27611,0314979,206216
27618,0318081,10077
27639,0322674,16132
27643,0323551,20164
27644,0323807,38970
27648,0325123,15271
27660,0328832,55931
27664,0330099,12703
27667,0330500,32250
27674,0331811,9282
27685,0334965,12540
27689,0337103,60672
27692,0337824,24241
27700,0338309,11197
27704,0338763,3177
27705,0339135,19277
27706,0339291,11774
27719,0342689,20162
27721,0344510,2841
27722,0345549,11606
27727,0347048,363
27728,0347246,12140
27731,0347618,15370
27741,0351817,12496
27746,0353489,10361
27760,0359692,14455
27762,0361462,25757
27765,0363143,20357
27768,0363532,21200
27772,0364385,11838
27773,0364569,670
27776,0365190,25500
27784,0366292,9694
27788,0366627,9667
27790,0366777,13373
27792,0366996,37209
27793,0367093,10304
27800,0368667,11049
27801,0368909,9316
27802,0369060,11647
27803,0369702,1913
27808,0371246,2539
27811,0371589,15177
27815,0372824,5528
27816,0373283,10105
27820,0373861,1114
27821,0373926,179
27822,0374102,83
27828,0374345,24860
27830,0375104,24747
27831,0375912,4836
27833,0376890,18711
27834,0376968,11190
27837,0377062,11866
27838,0377091,12281
27839,0377109,10320
27846,0379225,11420
27849,0379576,81792
27850,0379593,3396
27865,0384819,5889
27869,0386064,11658
27871,0386792,20544
27873,0387412,11401
27878,0388789,1392
27879,0388888,1843
27882,0389326,291
27888,0396271,51363
27899,0399877,8357
27904,0405296,3509
27905,0405821,11662
27912,0418038,13372
30707,0405159,70
30712,0044954,31713
30749,0395169,205
30791,0229440,12597
30793,0367594,118
30803,0423866,1280
30810,0362270,421
30812,0338751,2567
30816,0293508,9833
30818,0363473,6478
30820,0361127,9692
30822,0385267,1901
30825,0290002,693
30846,0364961,842
30848,0369672,9953
30850,0379889,11162
30861,0037576,15401
30894,0375210,11804
30898,0365885,11354
30949,0076104,41384
30952,0052993,14677
31000,0092035,66600
31026,0098090,69234
31030,0040458,43442
31035,0086429,21259
31038,0090037,33766
31042,0020960,22301
31083,0104804,39472
31086,0070246,34326
31101,0326208,18927
31104,0073107,42257
31116,0034167,16442
31140,0076348,42223
31162,0352520,10609
31165,0286493,2091
31184,0401233,11633
31193,0076363,13716
31221,0357277,9947
31225,0393162,7214
31251,0087452,24749
31255,0063121,17657
31260,0029942,42390
31270,0073705,27429
31297,0026421,43892
31309,0054248,8422
31337,0032811,989
31347,0032338,34778
31349,0034881,25970
31364,0353969,11423
31367,0109402,10694
31374,0047094,16410
31410,0363163,613
31420,0398712,8978
31422,0368578,11637
31424,0369226,12142
31427,0382077,11096
31429,0417415,22559
31431,0357507,8968
31433,0372532,6961
31437,0408664,2517
31445,0362590,11413
31447,0113737,24962
31467,0065797,17978
31485,0060862,22383
31502,0079844,11343
31528,0031088,36851
31545,0054407,29259
31553,0106761,2436
31584,0298131,6317
31588,0043386,68822
31590,0046451,27430
31617,0054847,16638
31636,0252963,7454
31645,0035244,63617
31658,0347149,4935
31660,0348121,8953
31672,0112800,42845
31685,0386588,8488
31689,0418753,12228
31694,0361411,57825
31696,0360486,561
31698,0362165,10214
31700,0317132,17880
31702,0424227,8340
31724,0284674,27202
31747,0099450,21433
31770,0042788,19119
31785,0388318,18279
31804,0403358,3040
31851,0024601,43128
31854,0021156,42641
31867,0331933,13498
31878,0373074,9470
31881,0169222,36867
31903,0288330,19765
31921,0075194,29578
31923,0072281,2926
31930,0060675,4710
31932,0037691,26243
31934,0031334,10568
31950,0050766,25103
31952,0373981,5204
31973,0039417,8016
31983,0064169,4235
32011,0257516,10012
32013,0401488,65967
32017,0395699,10022
32019,0377471,4551
32022,0424129,30856
32025,0352994,26
32029,0340163,2026
32031,0358082,9928
32058,0101590,15771
32116,0087835,38148
32149,0078919,37598
32151,0052933,40957
32153,0107745,33539
32160,0025919,31835
32174,0063035,22377
32179,0051378,1093
32196,0098360,12622
32211,0072285,15018
32213,0377713,438
32234,0076245,42222
32261,0037366,18770
32263,0372594,37988
32277,0035942,40916
32289,0396652,13374
32291,0378947,9688
32296,0385307,10040
32300,0367631,540
32302,0430289,77120
32316,0043972,45218
32349,0029608,43865
32357,0039937,72847
32369,0042832,32078
32371,0040202,26038
32387,0060277,19884
32456,0110008,15283
32460,0119472,158
32464,0101588,1772
32469,0048801,5996
32471,0054326,53939
32483,0026955,36006
32509,0057578,18774
32511,0064451,44154
32518,0086308,38155
32551,0019412,22595
32554,0113799,42994
32567,0243991,47237
32582,0424565,17592
32584,0357110,17113
32587,0401792,187
32589,0388500,14177
32596,0318649,7364
32598,0332047,11431
32600,0377059,
32627,0088001,16551
32632,0070022,26332
32646,0088855,24964
32649,0076085,42229
32657,0093488,49565
32668,0337881,24619
32719,0064866,42617
32721,0058947,13524
32728,0074806,19971
32777,0033868,38770
32781,0060491,14689
32783,0067610,69321
32825,0088083,19673
32844,0033238,43824
32851,0095341,41954
32853,0066904,42611
32862,0063821,39225
32875,0040497,4595
32882,0033388,26182
32892,0056111,31442
32898,0000417,775
32943,0100024,36843
32954,0077318,69069
32966,0102288,64167
32999,0037465,84084
33004,0371724,7453
33036,0072926,20187
33085,0384806,10065
33090,0277909,30863
33113,0041088,32850
33126,0079180,16972
33136,0372334,24363
33138,0362004,13073
33145,0391304,8976
33154,0413845,13020
33158,0329774,11679
33162,0320661,1495
33164,0397065,10066
33166,0375679,1640
33171,0370986,11171
33235,0063141,42626
33237,0028216,43881
33267,0031754,40730
33270,0413893,15318
33288,0064541,13384
33312,0019777,20625
33340,0116767,27233
33358,0332285,24078
33437,0342258,10027
33451,0074252,19413
33463,0099472,10837
33487,0397619,1279
33493,0121766,1895
33495,0384642,9981
33499,0369735,4379
33564,0055913,20271
33567,0029971,29872
33585,0411705,27
33592,0307213,25649
33615,0351283,953
33629,0106233,13064
33639,0438205,14358
33644,0449086,12700
33646,0398165,9291
33660,0352248,921
33669,0403508,9779
33672,0355702,9787
33679,0356910,787
33681,0424774,14199
33683,0338095,10226
33722,0377084,9528
33725,0388139,12109
33779,0184424,13589
33781,0043949,11620
33794,0372784,272
33815,0380623,15648
33817,0382189,9709
33821,0405861,10274
33823,0356443,45881
33830,0400497,11451
33832,0381717,25312
33834,0418819,11683
33836,0374536,9722
33838,0436724,2287
33880,0415978,1382
33896,0420251,33908
33903,0408777,276
33905,0049778,28000
33912,0078444,38731
33914,0043955,25876
33930,0365478,2151
33998,0101694,28455
34002,0030696,15938
34018,0031060,22553
34039,0032284,43809
34048,0407304,74
34051,0079596,16659
34063,0060445,28270
34065,0061405,4889
34072,0428803,1667
34111,0455507,13014
34143,0382628,9009
34148,0411270,1553
34150,0120667,9738
34153,0436613,14278
34162,0396269,9522
34164,0361693,14922
34193,0037611,26654
34198,0409184,1826
34271,0410097,10476
34306,0034922,21366
34319,0399201,1635
34321,0408524,13341
34323,0395584,1696
34326,0403217,1665
34330,0368089,9775
34332,0405325,11459
34334,0382992,10048
34336,0417001,11648
34338,0436078,15258
34359,0060453,42719
34378,0104155,5237
34397,0193364,37632
34405,0379786,16320
34437,0412019,308
34469,0023775,27449
34520,0377818,6519
34523,0406650,13919
34528,0418773,1444
34530,0367652,11453
34532,0397101,9913
34534,0430105,8292
34536,0326905,13922
34538,0348505,24461
34540,0381505,14166
34542,0427312,501
34552,0443518,28201
34608,0052619,57103
34624,0057542,37204
34648,0380164,37284
34696,0067900,42741
34767,0378407,25975
34811,0396184,11328
35015,0361715,15907
35347,0047834,11848
35738,0077952,85420
35836,0405422,6957
35853,0032356,79684
35957,0421239,11460
36056,0051899,14674
36276,0387898,445
36397,0361089,14175
36401,0355295,4442
36509,0402901,9042
36513,0407732,15022
36517,0387131,1985
36519,0388482,9335
36525,0425123,9007
36527,0377107,9777
36529,0399295,1830
36533,0384286,10092
36535,0404030,340
36537,0318761,1546
36539,0429177,23703
36553,0029047,78734
36683,0103243,59704
36708,0385690,65215
36850,0095403,10753
36883,0031514,27053
37113,0031377,43529
37211,0032536,22575
37240,0436971,14286
37277,0066732,27645
37375,0032671,77744
37380,0419706,8814
37382,0421054,9923
37384,0348333,7553
37386,0402022,8202
37475,0350261,1947
37477,0399327,9074
37495,0430651,16133
37545,0080149,10319
37626,0025318,28001
37653,0448267,49220
37683,0078952,42168
37720,0404032,8643
37727,0408790,9315
37729,0121164,3933
37731,0385002,8923
37733,0399146,59
37736,0380599,257
37739,0388980,15487
37741,0379725,398
37744,0031983,18651
37830,0385700,647
37853,0378109,11968
37855,0406158,27176
37857,0366780,14517
38036,0095607,34870
38038,0312004,533
38061,0373469,5236
38095,0456912,11344
38097,0472458,9060
38164,0032194,43807
38188,0454792,14788
38198,0424024,10700
38294,0402057,5471
38304,0367555,19082
38384,0036891,36498
38499,0318997,24019
38538,0378793,15058
38713,0027407,27974
38798,0388125,11931
38843,0056800,27759
38867,0363095,12612
38886,0367089,10707
38992,0417217,9910
38994,0369053,38583
39052,0472566,15493
39183,0388795,142
39231,0368709,9621
39234,0395972,9701
39292,0433383,3291
39307,0418647,12920
39369,0043465,20853
39381,0421238,16608
39394,0338133,16430
39398,0389828,24408
39414,0338427,2610
39419,0373450,9729
39421,0302297,15276
39427,0371257,8066
39435,0386140,1656
39444,0384680,6963
39446,0432348,215
39449,0387514,2313
39715,0436058,8274
39731,0041239,25918
39777,0023551,26845
39779,0025862,18994
39869,0342735,1951
39896,0105450,23196
40148,0365686,10851
40278,0418763,25
40337,0426155,15083
40339,0371606,9982
40342,0368222,13994
40412,0419677,12877
40414,0424205,11661
40478,0069005,38761
40491,0098532,7974
40581,0433400,10033
40583,0365737,231
40614,0398017,8999
40617,0381966,8555
40629,0414387,4348
40723,0416315,9885
40732,0435625,9392
40752,0478044,20347
40815,0330373,674
